"sale_year","sale_month","cat1_name","goods_season","goods_num","sale_amount","origin_amount","settel_amount"
2014,3,"N牛仔裤","3-秋",71,3.01,8.18,3.01
2014,3,"N牛仔裤","4-冬",18,0.74,2.29,0.74
2014,3,"P皮衣","1-春",9,1.96,5.16,1.96
2014,3,"P皮衣","3-秋",9,1.3,5.08,1.3
2014,3,"P皮衣","4-冬",4,0.52,1.96,0.52
2014,3,"Q腰裙","1-春",77,3.43,6.78,3.43
2014,3,"Q腰裙","4-冬",-2,-0.08,-0.38,-0.08
2014,3,"S饰品","1-春",65,1.05,2.4,1.05
2014,3,"S饰品","2-夏",1,0.01,0.03,0.01
2014,3,"S饰品","3-秋",22,0.45,1.76,0.45
2014,3,"S饰品","4-冬",11,0.38,1.14,0.38
2014,3,"T恤","1-春",204,5.7,14.08,5.7
2014,3,"T恤","2-夏",310,8.22,23.4,8.22
2014,3,"T恤","3-秋",105,2.87,8.59,2.87
2014,3,"T恤","4-冬",0,0.07,-0.01,0.07
2014,3,"W外套","1-春",153,7.67,20.58,7.67
2014,3,"W外套","2-夏",18,0.5,1.58,0.5
2014,3,"W外套","3-秋",138,5.14,25.65,5.14
2014,3,"W外套","4-冬",46,1.62,6.86,1.62
2014,3,"X西装","1-春",140,8.91,16.77,8.91
2014,3,"X西装","3-秋",46,1.97,8.08,1.97
2014,3,"X西装","4-冬",5,0.16,0.9,0.16
2014,3,"Y羽绒服","4-冬",-174,-20.46,-58.83,-20.46
2014,3,"Z赠品","5-未定义",3,0,0.05,0
2014,4,"女装","1-春",1299,17.87,113.72,17.87
2014,4,"女装","3-秋",183,2,16.09,2
2014,4,"未定义","1-春",5,0.19,0.66,0.19
2014,4,"未定义","3-秋",14,0.31,2.04,0.31
2014,4,"未定义","5-未定义",4,0.21,0.89,0.21
2014,4,"A针织衫","1-春",145,7.15,17.5,7.15
2014,4,"A针织衫","2-夏",2,0.1,0.25,0.1
2014,4,"A针织衫","3-秋",38,1.31,4.92,1.31
2014,4,"A针织衫","4-冬",-36,-2.22,-5.4,-2.22
2014,4,"B背心","1-春",55,1.3,2.08,1.3
2014,4,"B背心","2-夏",78,1.27,4.59,1.27
2014,4,"B背心","3-秋",38,0.23,0.91,0.23
2014,4,"C衬衣","1-春",147,6.13,13.51,6.13
2014,4,"C衬衣","2-夏",363,12.11,34.9,12.11
2014,4,"C衬衣","3-秋",97,2.75,12.01,2.75
2014,4,"C衬衣","4-冬",10,0.4,0.83,0.4
2014,4,"D大衣","3-秋",-8,-1.33,-2.92,-1.33
2014,4,"D大衣","4-冬",-16,-1.6,-4.14,-1.6
2014,4,"E上衣","1-春",69,4.67,6.3,4.67
2014,4,"E上衣","2-夏",154,6.41,14.55,6.41
2014,4,"E上衣","3-秋",14,0.6,1.34,0.6
2014,4,"E上衣","4-冬",-2,0.02,-0.29,0.02
2014,4,"F风衣","1-春",26,1.28,3.98,1.28
2014,4,"F风衣","3-秋",12,0.57,2.6,0.57
2014,4,"F风衣","4-冬",-4,-0.25,-0.57,-0.25
2014,4,"H打底裤","1-春",35,1.05,2.1,1.05
2014,4,"H打底裤","2-夏",18,0.38,1.02,0.38
2014,4,"H打底裤","3-秋",13,0.23,0.74,0.23
2014,4,"H打底裤","4-冬",7,0.25,0.4,0.25
2014,4,"J马夹","1-春",14,0.78,1.25,0.78
2014,4,"J马夹","2-夏",10,0.47,1.17,0.47
2014,4,"J马夹","3-秋",21,0.34,2.05,0.34
2014,4,"K梭织裤","1-春",174,7.24,15.4,7.24
2014,4,"K梭织裤","2-夏",335,10.57,26.99,10.57
2014,4,"K梭织裤","3-秋",108,3.5,11.41,3.5
2014,4,"K梭织裤","4-冬",-7,-0.18,-0.44,-0.18
2014,4,"L连衣裙","1-春",145,10.41,19.4,10.41
2014,4,"L连衣裙","2-夏",353,14.52,46.49,14.52
2014,4,"L连衣裙","3-秋",122,4.44,18.22,4.42
2014,4,"L连衣裙","4-冬",-18,-0.66,-2.64,-0.66
2014,4,"M棉衣","1-春",1,0.03,0.13,0.03
2014,4,"M棉衣","4-冬",-7,-0.55,-0.26,-0.55
2014,4,"N牛仔裤","1-春",93,4.51,9.28,4.49
2014,4,"N牛仔裤","2-夏",119,4.17,10.72,4.17
2014,4,"N牛仔裤","3-秋",114,3.56,11.8,3.56
2014,4,"N牛仔裤","4-冬",9,0.35,1.04,0.35
2014,4,"P皮衣","1-春",-1,-0.15,-0.38,-0.15
2014,4,"P皮衣","3-秋",10,1.29,6.09,1.29
2014,4,"P皮衣","4-冬",3,0.24,1.2,0.24
2014,4,"Q腰裙","1-春",40,2.27,3.34,2.27
2014,4,"Q腰裙","2-夏",14,0.31,0.81,0.31
2014,4,"Q腰裙","3-秋",4,0.05,0.3,0.05
2014,4,"S饰品","1-春",40,0.67,1.38,0.67
2014,4,"S饰品","2-夏",4,0.1,0.24,0.1
2014,4,"S饰品","3-秋",30,0.4,1.48,0.4
2014,4,"S饰品","4-冬",2,0.01,0.04,0.01
2014,4,"T恤","1-春",177,4.68,11.87,4.68
2014,4,"T恤","2-夏",1099,27.87,83.29,27.87
2014,4,"T恤","3-秋",179,4.05,14.15,4.05
2014,4,"T恤","4-冬",-6,-0.09,-0.46,-0.09
2014,4,"W外套","1-春",61,3.57,7.95,3.57
2014,4,"W外套","2-夏",50,1.62,4.46,1.62
2014,4,"W外套","3-秋",57,1.62,9.19,1.62
2014,4,"W外套","4-冬",13,0.59,2.85,0.59
2014,4,"X西装","1-春",97,6.04,10.72,6.04
2014,4,"X西装","2-夏",13,0.77,1.79,0.77
2014,4,"X西装","3-秋",17,0.62,2.78,0.62
2014,4,"Y羽绒服","4-冬",-40,-4.91,-11.86,-4.91
2014,4,"Z赠品","5-未定义",7,0,0.13,0
2014,5,"女装","1-春",1026,12.82,85.18,12.82
2014,5,"女装","3-秋",145,1.33,11.83,1.33
2014,5,"未定义","3-秋",1,0.01,0.15,0.01
2014,5,"A针织衫","1-春",70,3.81,8.37,3.77
2014,5,"A针织衫","2-夏",22,1.5,2.79,1.5
2014,5,"A针织衫","3-秋",13,0.41,1.55,0.41
2014,5,"A针织衫","4-冬",2,0.1,0.32,0.1
2014,5,"B背心","1-春",69,1.18,1.85,1.18
2014,5,"B背心","2-夏",88,1.45,5.15,1.45
2014,5,"B背心","3-秋",72,0.45,2.07,0.45
2014,5,"C衬衣","1-春",101,4.53,9.55,4.53
2014,5,"C衬衣","2-夏",385,12.32,35.46,12.27
2014,5,"C衬衣","3-秋",112,3.25,13.97,3.25
2014,5,"C衬衣","4-冬",2,0.08,0.17,0.08
2014,5,"D大衣","4-冬",3,0.37,1.84,0.37
2014,5,"E上衣","1-春",69,4.2,6,4.2
2014,5,"E上衣","2-夏",296,14.79,26.47,14.78
2014,5,"E上衣","3-秋",17,0.65,1.43,0.65
2014,5,"E上衣","4-冬",5,0.24,0.5,0.24
2014,5,"F风衣","1-春",5,0.17,0.7,0.17
2014,5,"F风衣","3-秋",1,0.05,0.2,0.05
2014,5,"F风衣","4-冬",1,0.02,0.25,0.02
2014,5,"H打底裤","1-春",17,0.47,0.91,0.47
2014,5,"H打底裤","2-夏",25,0.48,1.4,0.48
2014,5,"H打底裤","3-秋",19,0.34,1.14,0.34
2014,5,"H打底裤","4-冬",26,0.95,1.95,0.95
2014,5,"J马夹","1-春",7,0.46,0.69,0.43
2014,5,"J马夹","2-夏",8,0.62,0.88,0.62
2014,5,"J马夹","3-秋",8,0.22,0.68,0.22
2014,5,"K梭织裤","1-春",181,7.8,15.74,7.77
2014,5,"K梭织裤","2-夏",486,16.34,39.34,16.31
2014,5,"K梭织裤","3-秋",110,3.39,11.53,3.39
2014,5,"K梭织裤","4-冬",7,0.25,0.88,0.25
2014,5,"L连衣裙","1-春",97,7.4,12.84,7.4
2014,5,"L连衣裙","2-夏",646,31.28,80.71,31.28
2014,5,"L连衣裙","3-秋",131,5.13,20.63,5.13
2014,5,"L连衣裙","4-冬",11,0.86,1.5,0.86
2014,5,"M棉衣","4-冬",1,0.08,0.4,0.08
2014,5,"N牛仔裤","1-春",59,3.05,5.87,3.05
2014,5,"N牛仔裤","2-夏",135,4.44,12.4,4.44
2014,5,"N牛仔裤","3-秋",58,1.56,5.61,1.56
2014,5,"N牛仔裤","4-冬",7,0.18,0.75,0.18
2014,5,"P皮衣","3-秋",4,0.44,2.31,0.44
2014,5,"Q腰裙","1-春",28,1.67,2.4,1.61
2014,5,"Q腰裙","2-夏",35,0.91,2,0.91
2014,5,"Q腰裙","4-冬",1,0.04,0.08,0.04
2014,5,"S饰品","1-春",26,0.31,0.67,0.31
2014,5,"S饰品","2-夏",6,0.08,0.2,0.08
2014,5,"S饰品","3-秋",9,0.18,0.71,0.18
2014,5,"S饰品","4-冬",3,0.05,0.22,0.05
2014,5,"T恤","1-春",133,3.66,9.12,3.66
2014,5,"T恤","2-夏",1297,35.17,98.86,35.17
2014,5,"T恤","3-秋",208,4.4,14.83,4.4
2014,5,"T恤","4-冬",1,0.04,0.08,0.04
2014,5,"W外套","1-春",21,0.89,2.81,0.89
2014,5,"W外套","2-夏",154,8.62,13.74,8.6
2014,5,"W外套","3-秋",14,0.47,2.17,0.47
2014,5,"W外套","4-冬",3,0.08,0.66,0.08
2014,5,"X西装","1-春",54,3.15,5.82,3.15
2014,5,"X西装","2-夏",5,0.45,0.64,0.45
2014,5,"X西装","3-秋",7,0.2,0.86,0.2
2014,5,"Y羽绒服","4-冬",3,0.14,0.86,0.14
2014,6,"女装","1-春",593,7.88,49.9,7.88
2014,6,"女装","3-秋",57,0.53,4.44,0.53
2014,6,"A针织衫","1-春",26,1.36,2.98,1.36
2014,6,"A针织衫","2-夏",20,1.62,2.54,1.62
2014,6,"A针织衫","3-秋",4,-0.01,0.45,-0.01
2014,6,"A针织衫","4-冬",-17,-0.91,-2.83,-0.91
2014,6,"B背心","1-春",25,0.69,1.08,0.69
2014,6,"B背心","2-夏",75,1.47,4.73,1.47
2014,6,"B背心","3-秋",26,0.14,0.66,0.14
2014,6,"C衬衣","1-春",38,1.46,3.43,1.46
2014,6,"C衬衣","2-夏",370,13.66,34.99,13.66
2014,6,"C衬衣","3-秋",88,2.66,11.36,2.66
2014,6,"C衬衣","4-冬",2,0.1,0.17,0.1
2014,6,"D大衣","4-冬",-3,-0.24,-0.6,-0.24
2014,6,"E上衣","1-春",20,1.72,1.91,1.72
2014,6,"E上衣","2-夏",445,22.3,39.26,22.3
2014,6,"E上衣","3-秋",24,1.05,2.19,1.05
2014,6,"E上衣","4-冬",-1,-0.06,-0.14,-0.06
2014,6,"F风衣","1-春",-1,-0.06,-0.15,-0.06
2014,6,"F风衣","3-秋",-2,-0.12,-0.4,-0.12
2014,6,"H打底裤","1-春",11,0.35,0.71,0.35
2014,6,"H打底裤","2-夏",6,0.14,0.35,0.14
2014,6,"H打底裤","3-秋",7,0.16,0.46,0.16
2014,6,"H打底裤","4-冬",13,0.48,1.04,0.48
2014,6,"J马夹","1-春",0,0.09,-0.02,0.09
2014,6,"J马夹","2-夏",10,0.62,0.95,0.62
2014,6,"J马夹","3-秋",6,0.1,0.58,0.1
2014,6,"K梭织裤","1-春",74,3.69,6.17,3.69
2014,6,"K梭织裤","2-夏",565,20.17,43.17,20.18
2014,6,"K梭织裤","3-秋",63,1.93,6.34,1.93
2014,6,"K梭织裤","4-冬",2,0.04,0.2,0.04
2014,6,"L连衣裙","1-春",78,5.67,10.55,5.67
2014,6,"L连衣裙","2-夏",699,36.57,88.12,36.57
2014,6,"L连衣裙","3-秋",155,6.11,24.04,6.11
2014,6,"L连衣裙","4-冬",2,0.08,0.24,0.08
2014,6,"M棉衣","4-冬",0,-0.03,0.03,-0.03
2014,6,"N牛仔裤","1-春",22,1.07,2.42,1.07
2014,6,"N牛仔裤","2-夏",110,3.57,9.51,3.57
2014,6,"N牛仔裤","3-秋",39,1.26,4.05,1.26
2014,6,"N牛仔裤","4-冬",6,0.14,0.65,0.14
2014,6,"P皮衣","1-春",2,0.43,1.26,0.43
2014,6,"P皮衣","3-秋",4,0.43,2.67,0.43
2014,6,"Q腰裙","1-春",10,0.93,0.75,0.93
2014,6,"Q腰裙","2-夏",65,2.2,3.78,2.2
2014,6,"Q腰裙","3-秋",1,0.01,0.08,0.01
2014,6,"Q腰裙","4-冬",-2,-0.07,-0.17,-0.07
2014,6,"S饰品","1-春",36,0.48,0.89,0.48
2014,6,"S饰品","2-夏",3,0.06,0.12,0.06
2014,6,"S饰品","3-秋",2,0.04,0.11,0.04
2014,6,"S饰品","4-冬",1,0,0.01,0
2014,6,"S饰品","5-未定义",1,0.02,0.02,0.02
2014,6,"T恤","1-春",102,2.59,6.91,2.59
2014,6,"T恤","2-夏",1220,36.51,91.57,36.51
2014,6,"T恤","3-秋",111,3.01,9.38,3.01
2014,6,"W外套","1-春",0,0.12,0.07,0.12
2014,6,"W外套","2-夏",78,4.2,6.96,4.2
2014,6,"W外套","3-秋",3,-0.03,0.44,-0.03
2014,6,"X西装","1-春",-18,-0.95,-2.52,-0.95
2014,6,"X西装","2-夏",9,1.02,1.19,1.02
2014,6,"X西装","3-秋",4,0.11,0.62,0.11
2014,6,"Y羽绒服","4-冬",3,0.29,0.96,0.29
2014,7,"女装","1-春",485,7.37,42.86,7.37
2014,7,"女装","3-秋",35,0.43,3.45,0.43
2014,7,"未定义","5-未定义",3,0.27,0.86,0.27
2014,7,"A针织衫","1-春",8,0.5,1.22,0.5
2014,7,"A针织衫","2-夏",19,1.51,2.54,1.51
2014,7,"A针织衫","3-秋",8,0.23,1,0.23
2014,7,"A针织衫","4-冬",20,1.02,3.65,1.02
2014,7,"B背心","1-春",32,0.58,0.98,0.58
2014,7,"B背心","2-夏",116,2.13,6.26,2.13
2014,7,"B背心","3-秋",58,0.24,1.12,0.24
2014,7,"C衬衣","1-春",11,0.66,1.26,0.66
2014,7,"C衬衣","2-夏",267,10.24,24.38,10.24
2014,7,"C衬衣","3-秋",76,2.31,8.79,2.31
2014,7,"D大衣","4-冬",5,0.41,1.27,0.41
2014,7,"E上衣","1-春",20,1.37,1.47,1.37
2014,7,"E上衣","2-夏",346,15.1,28,15.1
2014,7,"E上衣","3-秋",42,1.59,3.75,1.59
2014,7,"E上衣","4-冬",2,0.12,0.24,0.12
2014,7,"F风衣","1-春",3,0.11,0.43,0.11
2014,7,"F风衣","3-秋",-1,-0.06,-0.2,-0.06
2014,7,"H打底裤","1-春",0,0.09,0.17,0.09
2014,7,"H打底裤","2-夏",6,0.14,0.34,0.14
2014,7,"H打底裤","3-秋",3,0.08,0.18,0.08
2014,7,"H打底裤","4-冬",9,0.29,0.72,0.29
2014,7,"J马夹","1-春",5,0.29,0.46,0.29
2014,7,"J马夹","2-夏",2,0.15,0.25,0.15
2014,7,"J马夹","3-秋",9,0.3,0.89,0.3
2014,7,"K梭织裤","1-春",73,3.32,6.18,3.32
2014,7,"K梭织裤","2-夏",490,17.83,36.56,17.83
2014,7,"K梭织裤","3-秋",96,2.94,8.66,2.94
2014,7,"K梭织裤","4-冬",5,0.1,0.47,0.1
2014,7,"L连衣裙","1-春",78,5.31,10.73,5.31
2014,7,"L连衣裙","2-夏",749,39.36,89.87,39.36
2014,7,"L连衣裙","3-秋",152,7.05,20.68,7.05
2014,7,"L连衣裙","4-冬",4,0.24,0.56,0.24
2014,7,"M棉衣","4-冬",15,0.88,3.58,0.88
2014,7,"N牛仔裤","1-春",22,1.24,2.02,1.24
2014,7,"N牛仔裤","2-夏",164,5.56,12.88,5.56
2014,7,"N牛仔裤","3-秋",59,1.87,5.87,1.87
2014,7,"N牛仔裤","4-冬",6,0.19,0.67,0.19
2014,7,"P皮衣","1-春",1,0.09,0.5,0.09
2014,7,"P皮衣","3-秋",6,0.7,3.65,0.7
2014,7,"P皮衣","4-冬",1,0.1,0.74,0.1
2014,7,"Q腰裙","1-春",-5,0.16,-0.46,0.16
2014,7,"Q腰裙","2-夏",65,2.17,3.88,2.17
2014,7,"Q腰裙","3-秋",1,0.03,0.07,0.03
2014,7,"Q腰裙","4-冬",6,0.22,0.49,0.22
2014,7,"S饰品","1-春",26,0.28,0.55,0.28
2014,7,"S饰品","2-夏",5,0.08,0.09,0.08
2014,7,"S饰品","3-秋",11,0.22,0.87,0.22
2014,7,"S饰品","4-冬",2,0.03,0.1,0.03
2014,7,"T恤","1-春",52,1.37,3.47,1.37
2014,7,"T恤","2-夏",1172,38.44,84.66,38.44
2014,7,"T恤","3-秋",149,4.28,12.28,4.28
2014,7,"W外套","1-春",3,0.09,0.39,0.09
2014,7,"W外套","2-夏",60,3.13,5.36,3.13
2014,7,"W外套","3-秋",20,0.86,2.88,0.86
2014,7,"W外套","4-冬",4,0.3,1.25,0.3
2014,7,"X西装","1-春",8,0.34,0.67,0.34
2014,7,"X西装","2-夏",4,0.26,0.4,0.26
2014,7,"X西装","3-秋",23,1.16,2.69,1.16
2014,7,"Y羽绒服","4-冬",14,1.13,4.17,1.13
2014,8,"女装","1-春",449,6.37,40.64,6.37
2014,8,"女装","3-秋",241,3.85,36.7,3.85
2014,8,"未定义","4-冬",3,0.06,0.84,0.06
2014,8,"A针织衫","1-春",113,4.22,14.6,4.22
2014,8,"A针织衫","2-夏",11,0.86,1.59,0.86
2014,8,"A针织衫","3-秋",116,3.95,15.09,3.95
2014,8,"A针织衫","4-冬",98,3.71,17.92,3.71
2014,8,"B背心","1-春",37,0.56,1.12,0.56
2014,8,"B背心","2-夏",101,1.75,4.9,1.75
2014,8,"B背心","3-秋",120,0.93,3.12,0.93
2014,8,"C衬衣","1-春",43,1.31,3.75,1.31
2014,8,"C衬衣","2-夏",310,10.96,28.69,10.96
2014,8,"C衬衣","3-秋",170,5.74,17.13,5.74
2014,8,"C衬衣","4-冬",3,0.09,0.25,0.09
2014,8,"D大衣","3-秋",-1,-0.13,-0.37,-0.13
2014,8,"D大衣","4-冬",52,3.11,17.95,3.11
2014,8,"E上衣","1-春",32,1.49,2.79,1.49
2014,8,"E上衣","2-夏",211,8.79,17.76,8.79
2014,8,"E上衣","3-秋",169,7.54,13.86,7.54
2014,8,"E上衣","4-冬",1,0.03,0.1,0.03
2014,8,"F风衣","1-春",16,0.72,2.44,0.72
2014,8,"F风衣","3-秋",51,3.98,8.38,3.98
2014,8,"F风衣","4-冬",4,0.2,0.92,0.2
2014,8,"G皮草","3-秋",2,0.6,1.14,0.6
2014,8,"G皮草","4-冬",10,2.2,9.86,2.2
2014,8,"H打底裤","1-春",26,0.61,1.43,0.61
2014,8,"H打底裤","2-夏",9,0.19,0.52,0.19
2014,8,"H打底裤","3-秋",18,0.3,1.12,0.3
2014,8,"H打底裤","4-冬",17,0.51,1.32,0.51
2014,8,"J马夹","1-春",7,0.25,0.59,0.25
2014,8,"J马夹","2-夏",1,0.08,0.08,0.08
2014,8,"J马夹","3-秋",17,1.04,1.84,1.04
2014,8,"K梭织裤","1-春",108,4.05,9.6,4.05
2014,8,"K梭织裤","2-夏",431,14.28,33.2,14.28
2014,8,"K梭织裤","3-秋",206,5.53,18.94,5.53
2014,8,"K梭织裤","4-冬",32,0.79,3.82,0.79
2014,8,"L连衣裙","1-春",63,3.92,8.78,3.92
2014,8,"L连衣裙","2-夏",570,26.52,73.29,26.52
2014,8,"L连衣裙","3-秋",266,13.57,37.12,13.57
2014,8,"L连衣裙","4-冬",19,0.94,2.53,0.94
2014,8,"M棉衣","1-春",4,0.1,0.53,0.1
2014,8,"M棉衣","4-冬",108,4.87,28.17,4.87
2014,8,"N牛仔裤","1-春",48,2.14,4.9,2.14
2014,8,"N牛仔裤","2-夏",123,4.22,10.77,4.22
2014,8,"N牛仔裤","3-秋",148,6.53,15.49,6.53
2014,8,"N牛仔裤","4-冬",19,0.59,2.27,0.59
2014,8,"P皮衣","1-春",5,0.57,2.15,0.57
2014,8,"P皮衣","3-秋",26,2.92,13.11,2.92
2014,8,"P皮衣","4-冬",24,2.52,14.13,2.52
2014,8,"Q腰裙","1-春",6,0.2,0.36,0.2
2014,8,"Q腰裙","2-夏",58,1.59,3.36,1.59
2014,8,"Q腰裙","3-秋",38,1.22,2.73,1.22
2014,8,"Q腰裙","4-冬",5,0.17,0.48,0.17
2014,8,"S饰品","1-春",51,0.56,1.74,0.56
2014,8,"S饰品","2-夏",11,0.15,0.42,0.15
2014,8,"S饰品","3-秋",57,1.3,6.07,1.3
2014,8,"S饰品","4-冬",4,0.05,0.27,0.05
2014,8,"T恤","1-春",62,1.64,4.41,1.64
2014,8,"T恤","2-夏",1047,30.8,77.72,30.8
2014,8,"T恤","3-秋",322,8.63,29.21,8.63
2014,8,"T恤","4-冬",2,0.06,0.16,0.06
2014,8,"W外套","1-春",29,1.35,3.9,1.35
2014,8,"W外套","2-夏",71,3.4,6.28,3.4
2014,8,"W外套","3-秋",181,8.75,21.57,8.75
2014,8,"W外套","4-冬",42,1.94,11.77,1.94
2014,8,"X西装","1-春",41,1.63,4.06,1.63
2014,8,"X西装","2-夏",5,0.39,0.72,0.39
2014,8,"X西装","3-秋",91,5.82,11.35,5.82
2014,8,"Y羽绒服","4-冬",170,11.67,47.95,11.67
2014,9,"女装","1-春",174,2.34,15.56,2.41
2014,9,"女装","3-秋",192,2.53,25.04,2.53
2014,9,"未定义","4-冬",66,1.34,17.81,1.34
2014,9,"未定义","5-未定义",11,0.49,2.42,0.49
2014,9,"A针织衫","1-春",108,4.41,14.13,4.41
2014,9,"A针织衫","2-夏",0,0.02,0.04,0.02
2014,9,"A针织衫","3-秋",423,17.95,55.6,17.95
2014,9,"A针织衫","4-冬",244,8.99,42.02,8.99
2014,9,"B背心","1-春",15,0.26,0.62,0.26
2014,9,"B背心","2-夏",22,0.34,0.92,0.34
2014,9,"B背心","3-秋",76,0.68,1.53,0.68
2014,9,"C衬衣","1-春",25,0.94,2.31,0.94
2014,9,"C衬衣","2-夏",108,4.13,10.21,4.13
2014,9,"C衬衣","3-秋",172,6.43,16.67,6.43
2014,9,"C衬衣","4-冬",7,0.18,0.58,0.18
2014,9,"D大衣","3-秋",7,0.96,2.58,0.96
2014,9,"D大衣","4-冬",116,11.37,38.09,11.37
2014,9,"E上衣","1-春",24,0.89,1.96,0.89
2014,9,"E上衣","2-夏",11,0.97,0.99,0.97
2014,9,"E上衣","3-秋",437,18.58,35.52,18.58
2014,9,"E上衣","4-冬",14,0.62,1.78,0.62
2014,9,"F风衣","1-春",14,0.74,2.23,0.74
2014,9,"F风衣","3-秋",82,6.94,15.55,6.94
2014,9,"F风衣","4-冬",10,0.57,2.52,0.57
2014,9,"G皮草","3-秋",11,2.49,6.25,2.49
2014,9,"G皮草","4-冬",14,4.21,15.65,4.21
2014,9,"H打底裤","1-春",25,0.6,1.4,0.6
2014,9,"H打底裤","2-夏",21,0.48,1.22,0.48
2014,9,"H打底裤","3-秋",21,0.52,1.28,0.52
2014,9,"H打底裤","4-冬",53,1.69,4.84,1.69
2014,9,"J马夹","1-春",5,0.13,0.4,0.13
2014,9,"J马夹","2-夏",3,0.14,0.33,0.14
2014,9,"J马夹","3-秋",58,4.81,8.35,4.81
2014,9,"K梭织裤","1-春",77,2.41,6.75,2.41
2014,9,"K梭织裤","2-夏",119,3.79,9.38,3.79
2014,9,"K梭织裤","3-秋",410,15.01,37.65,15.06
2014,9,"K梭织裤","4-冬",78,2,8.76,2
2014,9,"L连衣裙","1-春",48,2.67,6.43,2.67
2014,9,"L连衣裙","2-夏",103,5.09,14.17,5.09
2014,9,"L连衣裙","3-秋",322,17.53,42.91,17.53
2014,9,"L连衣裙","4-冬",70,3.19,9.62,3.19
2014,9,"M棉衣","1-春",2,0.04,0.27,0.04
2014,9,"M棉衣","4-冬",140,6.26,32.71,6.26
2014,9,"N牛仔裤","1-春",40,2.09,4.37,2.09
2014,9,"N牛仔裤","2-夏",52,1.89,5.12,1.89
2014,9,"N牛仔裤","3-秋",308,14.9,32.02,14.9
2014,9,"N牛仔裤","4-冬",37,1.28,4.37,1.28
2014,9,"P皮衣","1-春",14,2.39,7.31,2.39
2014,9,"P皮衣","3-秋",54,6.97,30.04,6.97
2014,9,"P皮衣","4-冬",74,6.89,42.84,6.89
2014,9,"Q腰裙","1-春",5,0.17,0.36,0.17
2014,9,"Q腰裙","2-夏",5,0.2,0.23,0.2
2014,9,"Q腰裙","3-秋",62,3.03,4.92,3.03
2014,9,"Q腰裙","4-冬",8,0.23,0.68,0.23
2014,9,"S饰品","1-春",29,0.53,1.21,0.53
2014,9,"S饰品","2-夏",14,0.15,0.34,0.15
2014,9,"S饰品","3-秋",67,1.19,5.32,1.23
2014,9,"S饰品","4-冬",10,0.26,0.87,0.26
2014,9,"T恤","1-春",44,1.03,2.91,1.03
2014,9,"T恤","2-夏",290,9.09,21.43,9.09
2014,9,"T恤","3-秋",336,9.64,26.61,9.64
2014,9,"T恤","4-冬",6,0.14,0.46,0.14
2014,9,"W外套","1-春",55,2.47,7.37,2.47
2014,9,"W外套","2-夏",12,0.53,1.06,0.53
2014,9,"W外套","3-秋",388,23.53,52.47,23.53
2014,9,"W外套","4-冬",67,3.99,15.79,3.99
2014,9,"X西装","1-春",39,1.8,4.44,1.8
2014,9,"X西装","2-夏",0,0.04,0,0.04
2014,9,"X西装","3-秋",165,10.55,21.34,10.55
2014,9,"Y羽绒服","4-冬",225,15.04,62.99,15.04
2014,10,"女装","1-春",76,1.09,7.4,1.09
2014,10,"女装","3-秋",157,2.53,24.26,2.53
2014,10,"未定义","4-冬",80,1.66,22.55,1.66
2014,10,"未定义","5-未定义",10,0.25,1.88,0.25
2014,10,"A针织衫","1-春",122,4.42,15.9,4.42
2014,10,"A针织衫","3-秋",533,25.34,73.77,25.34
2014,10,"A针织衫","4-冬",575,25.76,93.39,25.76
2014,10,"B背心","1-春",14,0.41,1.47,0.41
2014,10,"B背心","2-夏",19,0.27,0.48,0.27
2014,10,"B背心","3-秋",38,0.28,0.85,0.28
2014,10,"C衬衣","1-春",45,1.7,4.5,1.7
2014,10,"C衬衣","2-夏",38,1.46,3.43,1.46
2014,10,"C衬衣","3-秋",106,3.88,9.91,3.88
2014,10,"C衬衣","4-冬",4,0.12,0.33,0.12
2014,10,"D大衣","3-秋",14,2.15,5.15,2.15
2014,10,"D大衣","4-冬",422,51.08,131.84,51.08
2014,10,"E上衣","1-春",34,1.47,2.39,1.47
2014,10,"E上衣","2-夏",-19,-0.37,-1.2,-0.37
2014,10,"E上衣","3-秋",376,16.33,30.92,16.33
2014,10,"E上衣","4-冬",22,1.7,3.01,1.7
2014,10,"F风衣","1-春",27,1.1,4.34,1.1
2014,10,"F风衣","3-秋",110,10.41,22.8,10.41
2014,10,"F风衣","4-冬",60,3.17,15.14,3.17
2014,10,"G皮草","3-秋",4,1.27,3.44,1.27
2014,10,"G皮草","4-冬",17,4.12,19.48,4.12
2014,10,"H打底裤","1-春",33,0.7,1.82,0.7
2014,10,"H打底裤","2-夏",10,0.26,0.58,0.26
2014,10,"H打底裤","3-秋",67,1.02,4.01,1.02
2014,10,"H打底裤","4-冬",37,1.23,3.23,1.23
2014,10,"J马夹","1-春",5,0.16,0.4,0.16
2014,10,"J马夹","3-秋",38,4.19,7.11,4.19
2014,10,"K梭织裤","1-春",97,2.77,8.92,2.77
2014,10,"K梭织裤","2-夏",10,0.4,0.85,0.4
2014,10,"K梭织裤","3-秋",390,16.64,35.16,16.65
2014,10,"K梭织裤","4-冬",239,7.87,27.16,7.87
2014,10,"L连衣裙","1-春",33,1.96,4.3,1.96
2014,10,"L连衣裙","2-夏",23,0.69,3.65,0.69
2014,10,"L连衣裙","3-秋",219,10.7,28.1,10.7
2014,10,"L连衣裙","4-冬",57,3.43,7.87,3.43
2014,10,"M棉衣","1-春",3,0.08,0.39,0.08
2014,10,"M棉衣","4-冬",379,15.55,83.85,15.55
